id,book,page_num,chapter,chapter_title,section_title,content_length,has_figures,has_equations,has_references,has_captions,n_drawings,n_raster_images,page_type,img_path,qc_status
396,Dayan_Abbott,340,9,Classical Conditioning and Reinforcement Learning,Classical Conditioning,3102,f,t,f,t,2,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0340.jpg,passed
438,Dayan_Abbott,382,10,Representational Learning,Causal Models for Density Estimation,868,t,t,f,t,3,4,mixed,/home/claude/bri610-tutor/data/textbook_images/DA/p0382.jpg,passed
397,Dayan_Abbott,341,9,Classical Conditioning and Reinforcement Learning,Classical Conditioning,2503,t,t,f,t,10,8,mixed,/home/claude/bri610-tutor/data/textbook_images/DA/p0341.jpg,passed
398,Dayan_Abbott,342,9,Classical Conditioning and Reinforcement Learning,Static Action Choice,3145,f,t,f,f,4,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0342.jpg,passed
399,Dayan_Abbott,343,9,Classical Conditioning and Reinforcement Learning,Static Action Choice,2558,f,t,f,f,3,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0343.jpg,passed
400,Dayan_Abbott,344,9,Classical Conditioning and Reinforcement Learning,Static Action Choice,2177,t,t,f,t,46,0,mixed,/home/claude/bri610-tutor/data/textbook_images/DA/p0344.jpg,passed
401,Dayan_Abbott,345,9,Classical Conditioning and Reinforcement Learning,Static Action Choice,2533,t,t,f,t,30,0,mixed,/home/claude/bri610-tutor/data/textbook_images/DA/p0345.jpg,passed
439,Dayan_Abbott,383,10,Representational Learning,Causal Models for Density Estimation,3250,f,t,f,t,2,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0383.jpg,passed
722,Fundamental_Neuroscience,221,9,Neurotransmitter Receptors,G-PROTEIN COUPLED RECEPTORS,5314,f,f,f,t,1,0,text,,passed
402,Dayan_Abbott,346,9,Classical Conditioning and Reinforcement Learning,Static Action Choice,1965,f,t,f,f,17,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0346.jpg,passed
403,Dayan_Abbott,347,9,Classical Conditioning and Reinforcement Learning,Static Action Choice,1928,t,t,f,t,45,0,mixed,/home/claude/bri610-tutor/data/textbook_images/DA/p0347.jpg,passed
468,Dayan_Abbott,412,10,Representational Learning,Functional Analogs,1899,f,t,f,f,2,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0412.jpg,passed
404,Dayan_Abbott,348,9,Classical Conditioning and Reinforcement Learning,Sequential Action Choice,2249,f,t,f,t,9,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0348.jpg,passed
405,Dayan_Abbott,349,9,Classical Conditioning and Reinforcement Learning,Sequential Action Choice,2948,f,t,f,f,2,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0349.jpg,passed
406,Dayan_Abbott,350,9,Classical Conditioning and Reinforcement Learning,Sequential Action Choice,2175,t,t,f,t,22,0,mixed,/home/claude/bri610-tutor/data/textbook_images/DA/p0350.jpg,passed
407,Dayan_Abbott,351,9,Classical Conditioning and Reinforcement Learning,Sequential Action Choice,2908,f,t,f,t,2,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0351.jpg,passed
917,Fundamental_Neuroscience,416,17,Growth Cones and Axon Pathfinding,GUIDANCE AT THE MIDLINE: CHANGING RESPONSES TO MULTIPLE CUES,4501,t,f,f,t,42,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0416.jpg,passed
918,Fundamental_Neuroscience,417,17,Growth Cones and Axon Pathfinding,GUIDANCE AT THE MIDLINE: CHANGING RESPONSES TO MULTIPLE CUES,6204,f,f,f,t,2,0,text,,passed
408,Dayan_Abbott,352,9,Classical Conditioning and Reinforcement Learning,Sequential Action Choice,2451,f,t,f,t,17,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0352.jpg,passed
409,Dayan_Abbott,353,9,Classical Conditioning and Reinforcement Learning,Sequential Action Choice,2939,f,t,f,f,2,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0353.jpg,passed
410,Dayan_Abbott,354,9,Classical Conditioning and Reinforcement Learning,Sequential Action Choice,2858,f,t,f,t,2,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0354.jpg,passed
411,Dayan_Abbott,355,9,Classical Conditioning and Reinforcement Learning,Sequential Action Choice,1965,t,t,f,t,23922,0,mixed,/home/claude/bri610-tutor/data/textbook_images/DA/p0355.jpg,passed
412,Dayan_Abbott,356,9,Classical Conditioning and Reinforcement Learning,Chapter Summary,2285,t,f,f,t,95,0,mixed,/home/claude/bri610-tutor/data/textbook_images/DA/p0356.jpg,passed
414,Dayan_Abbott,358,9,Classical Conditioning and Reinforcement Learning,Chapter Summary,2753,f,t,f,f,2,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0358.jpg,passed
416,Dayan_Abbott,360,9,Classical Conditioning and Reinforcement Learning,Annotated Bibliography,1154,f,f,f,f,2,0,text,,passed
1454,Fundamental_Neuroscience,953,41,Circadian Timekeeping,OVERVIEW OF THE MAMMALIAN CIRCADIAN TIMING SYSTEM,3795,t,f,f,t,2,2,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0953.jpg,passed
417,Dayan_Abbott,361,10,Representational Learning,Introduction,2039,f,f,f,f,0,0,text,,passed
418,Dayan_Abbott,362,10,Representational Learning,Introduction,3258,f,t,f,t,2,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0362.jpg,passed
723,Fundamental_Neuroscience,222,9,Neurotransmitter Receptors,G-PROTEIN COUPLED RECEPTORS,5381,f,f,f,f,1,0,text,,passed
419,Dayan_Abbott,363,10,Representational Learning,Introduction,2510,t,t,f,t,40,0,mixed,/home/claude/bri610-tutor/data/textbook_images/DA/p0363.jpg,passed
420,Dayan_Abbott,364,10,Representational Learning,Introduction,3383,f,t,f,t,2,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0364.jpg,passed
421,Dayan_Abbott,365,10,Representational Learning,Introduction,2712,f,t,f,f,3,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0365.jpg,passed
422,Dayan_Abbott,366,10,Representational Learning,Introduction,3208,f,t,f,f,2,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0366.jpg,passed
423,Dayan_Abbott,367,10,Representational Learning,Introduction,3109,f,t,f,t,4,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0367.jpg,passed
424,Dayan_Abbott,368,10,Representational Learning,Density Estimation,2515,t,t,f,t,40,0,mixed,/home/claude/bri610-tutor/data/textbook_images/DA/p0368.jpg,passed
954,Fundamental_Neuroscience,453,18,"Target Selection, Topographic Maps, and Synapse Formation",SYNAPSE FORMATION IN THE CENTRAL NERVOUS SYSTEM,5616,f,f,f,t,1,0,text,,passed
425,Dayan_Abbott,369,10,Representational Learning,Density Estimation,2136,f,t,f,f,5,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0369.jpg,passed
426,Dayan_Abbott,370,10,Representational Learning,Density Estimation,2817,f,t,f,f,2,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0370.jpg,passed
427,Dayan_Abbott,371,10,Representational Learning,Density Estimation,2348,f,t,f,f,6,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0371.jpg,passed
428,Dayan_Abbott,372,10,Representational Learning,Causal Models for Density Estimation,2712,f,f,f,f,2,0,text,,passed
429,Dayan_Abbott,373,10,Representational Learning,Causal Models for Density Estimation,2436,f,t,f,f,5,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0373.jpg,passed
525,Fundamental_Neuroscience,24,1,Fundamentals of Neuroscience,"THE TERMINOLOGY OF NERVOUS SYSTEMS IS HIERARCHICAL, DISTRIBUTED, DESCRIPTIVE, AND HISTORICALLY BASED",3289,f,f,f,f,3,0,text,,passed
724,Fundamental_Neuroscience,223,9,Neurotransmitter Receptors,G-PROTEIN COUPLED RECEPTORS,5405,f,f,f,f,1,0,text,,passed
430,Dayan_Abbott,374,10,Representational Learning,Causal Models for Density Estimation,2319,f,t,f,f,4,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0374.jpg,passed
431,Dayan_Abbott,375,10,Representational Learning,Causal Models for Density Estimation,2296,f,t,f,f,7,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0375.jpg,passed
432,Dayan_Abbott,376,10,Representational Learning,Causal Models for Density Estimation,3061,f,t,f,t,2,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0376.jpg,passed
433,Dayan_Abbott,377,10,Representational Learning,Causal Models for Density Estimation,1953,t,t,f,t,73,0,mixed,/home/claude/bri610-tutor/data/textbook_images/DA/p0377.jpg,passed
959,Fundamental_Neuroscience,458,19,Programmed Cell Death and Neurotrophic Factors,Suggested Readings,3976,f,f,f,f,2,0,text,,passed
434,Dayan_Abbott,378,10,Representational Learning,Causal Models for Density Estimation,2589,t,t,f,t,54,0,mixed,/home/claude/bri610-tutor/data/textbook_images/DA/p0378.jpg,passed
435,Dayan_Abbott,379,10,Representational Learning,Causal Models for Density Estimation,2860,f,t,f,f,2,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0379.jpg,passed
440,Dayan_Abbott,384,10,Representational Learning,Causal Models for Density Estimation,2243,f,t,f,f,3,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0384.jpg,passed
960,Fundamental_Neuroscience,459,19,Programmed Cell Death and Neurotrophic Factors,THE ORIGINS OF PROGRAMMED CELL DEATH AND ITS WIDESPREAD OCCURRENCE IN THE DEVELOPING NERVOUS SYSTEM,4047,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0459.jpg,passed
961,Fundamental_Neuroscience,460,19,Programmed Cell Death and Neurotrophic Factors,THE ORIGINS OF PROGRAMMED CELL DEATH AND ITS WIDESPREAD OCCURRENCE IN THE DEVELOPING NERVOUS SYSTEM,5697,f,f,f,t,2,0,text,,passed
443,Dayan_Abbott,387,10,Representational Learning,Causal Models for Density Estimation,2086,t,t,f,t,54,0,mixed,/home/claude/bri610-tutor/data/textbook_images/DA/p0387.jpg,passed
526,Fundamental_Neuroscience,25,1,Fundamentals of Neuroscience,NEURONS AND GLIA ARE CELLULAR BUILDING BLOCKS OF THE NERVOUS SYSTEM,4925,f,f,f,f,2,0,text,,passed
527,Fundamental_Neuroscience,26,1,Fundamentals of Neuroscience,THE OPERATIVE PROCESSES OF NERVOUS SYSTEMS ARE ALSO HIERARCHICAL,5515,f,f,f,f,2,0,text,,passed
528,Fundamental_Neuroscience,27,1,Fundamentals of Neuroscience,CELLULAR ORGANIZATION OF THE BRAIN,5131,f,f,f,f,2,0,text,,passed
529,Fundamental_Neuroscience,28,1,Fundamentals of Neuroscience,ORGANIZATION OF THIS TEXT,5041,f,f,f,f,2,0,text,,passed
444,Dayan_Abbott,388,10,Representational Learning,Causal Models for Density Estimation,2673,f,t,f,f,4,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0388.jpg,passed
445,Dayan_Abbott,389,10,Representational Learning,Discussion,2936,f,t,f,f,2,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0389.jpg,passed
446,Dayan_Abbott,390,10,Representational Learning,Discussion,2270,t,t,f,t,9,4,mixed,/home/claude/bri610-tutor/data/textbook_images/DA/p0390.jpg,passed
447,Dayan_Abbott,391,10,Representational Learning,Discussion,2243,t,f,f,t,9,11,mixed,/home/claude/bri610-tutor/data/textbook_images/DA/p0391.jpg,passed
846,Fundamental_Neuroscience,345,15,Cellular Determination,SPATIAL AND TEMPORAL COORDINATES OF NEURONAL SPECIFICATION,833,t,f,f,t,1,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0345.jpg,passed
448,Dayan_Abbott,392,10,Representational Learning,Discussion,2863,f,f,f,t,2,0,text,,passed
449,Dayan_Abbott,393,10,Representational Learning,Discussion,2506,t,t,f,t,9620,0,mixed,/home/claude/bri610-tutor/data/textbook_images/DA/p0393.jpg,passed
450,Dayan_Abbott,394,10,Representational Learning,Chapter Summary,1075,f,t,f,f,2,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0394.jpg,passed
451,Dayan_Abbott,395,10,Representational Learning,Appendix,1903,t,t,f,f,105,0,mixed,/home/claude/bri610-tutor/data/textbook_images/DA/p0395.jpg,passed
453,Dayan_Abbott,397,10,Representational Learning,Annotated Bibliography,321,f,f,f,f,2,0,text,,passed
847,Fundamental_Neuroscience,346,15,Cellular Determination,SPATIAL AND TEMPORAL COORDINATES OF NEURONAL SPECIFICATION,6387,f,f,f,t,2,0,text,,passed
848,Fundamental_Neuroscience,347,15,Cellular Determination,THE PRONEURAL AND NEUROGENIC GENES,6152,f,f,f,t,3,0,text,,passed
849,Fundamental_Neuroscience,348,15,Cellular Determination,THE PRONEURAL AND NEUROGENIC GENES,73,t,f,f,f,1,1,figure,/home/claude/bri610-tutor/data/textbook_images/FN/p0348.jpg,passed
454,Dayan_Abbott,398,10,Representational Learning,Annotated Bibliography,2612,f,t,f,f,2,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0398.jpg,passed
530,Fundamental_Neuroscience,29,1,Fundamentals of Neuroscience,CLINICAL ISSUES IN THE NEUROSCIENCES,5003,f,f,f,f,2,0,text,,passed
531,Fundamental_Neuroscience,30,1,Fundamentals of Neuroscience,THE GENOMIC INVENTORY IS A GIANT STEP FORWARD,5297,f,f,f,f,2,0,text,,passed
455,Dayan_Abbott,399,10,Representational Learning,Annotated Bibliography,1916,f,t,f,f,5,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0399.jpg,passed
457,Dayan_Abbott,401,10,Representational Learning,Annotated Bibliography,2811,f,t,f,f,3,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0401.jpg,passed
850,Fundamental_Neuroscience,349,15,Cellular Determination,ASYMMETRIC CELL DIVISION AND CELL FATE,5596,f,f,f,t,3,0,text,,passed
851,Fundamental_Neuroscience,350,15,Cellular Determination,ASYMMETRIC CELL DIVISION AND CELL FATE,77,t,f,f,f,1,1,figure,/home/claude/bri610-tutor/data/textbook_images/FN/p0350.jpg,passed
852,Fundamental_Neuroscience,351,15,Cellular Determination,SENSORY NEURONS OF THE PERIPHERAL NERVOUS SYSTEM,5263,f,f,f,t,2,0,text,,passed
853,Fundamental_Neuroscience,352,15,Cellular Determination,SENSORY NEURONS OF THE PERIPHERAL NERVOUS SYSTEM,2878,t,f,f,t,1,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0352.jpg,passed
458,Dayan_Abbott,402,10,Representational Learning,Annotated Bibliography,2357,f,t,f,f,13,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0402.jpg,passed
532,Fundamental_Neuroscience,31,1,Fundamentals of Neuroscience,THE CREATION OF KNOWLEDGE,5139,f,f,f,f,2,0,text,,passed
459,Dayan_Abbott,403,10,Representational Learning,Annotated Bibliography,1868,f,t,f,f,9,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0403.jpg,passed
460,Dayan_Abbott,404,10,Representational Learning,Annotated Bibliography,2241,f,t,f,f,3,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0404.jpg,passed
461,Dayan_Abbott,405,10,Representational Learning,Annotated Bibliography,2144,f,t,f,f,2,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0405.jpg,passed
462,Dayan_Abbott,406,10,Representational Learning,Annotated Bibliography,953,f,f,f,f,2,0,text,,passed
962,Fundamental_Neuroscience,461,19,Programmed Cell Death and Neurotrophic Factors,THE ORIGINS OF PROGRAMMED CELL DEATH AND ITS WIDESPREAD OCCURRENCE IN THE DEVELOPING NERVOUS SYSTEM,5157,f,f,f,f,3,0,text,,passed
533,Fundamental_Neuroscience,32,1,Fundamentals of Neuroscience,RESPONSIBLE CONDUCT,5375,f,f,f,f,2,0,text,,passed
534,Fundamental_Neuroscience,33,1,Fundamentals of Neuroscience,RESPONSIBLE CONDUCT,5496,f,f,f,f,1,0,text,,passed
463,Dayan_Abbott,407,10,Representational Learning,Annotated Bibliography,1435,f,t,f,f,0,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0407.jpg,passed
464,Dayan_Abbott,408,10,Representational Learning,Annotated Bibliography,1823,f,t,f,f,2,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0408.jpg,passed
465,Dayan_Abbott,409,10,Representational Learning,Annotated Bibliography,1895,t,t,f,f,183,0,mixed,/home/claude/bri610-tutor/data/textbook_images/DA/p0409.jpg,passed
466,Dayan_Abbott,410,10,Representational Learning,Eigenvectors and Eigenvalues,2146,f,t,f,f,4,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0410.jpg,passed
537,Fundamental_Neuroscience,36,2,Basic Plan of the Nervous System,EVOLUTION HIGHLIGHTS: GENERAL ORGANIZING PRINCIPLES,3307,f,f,f,f,3,0,text,,passed
467,Dayan_Abbott,411,10,Representational Learning,Functional Analogs,2192,f,t,f,f,2,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0411.jpg,passed
469,Dayan_Abbott,413,10,Representational Learning,Functional Analogs,1507,f,t,f,f,8,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0413.jpg,passed
470,Dayan_Abbott,414,10,Representational Learning,Fourier Transforms,1780,f,t,f,f,5,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0414.jpg,passed
471,Dayan_Abbott,415,10,Representational Learning,Fourier Transforms,1648,f,t,f,f,7,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0415.jpg,passed
538,Fundamental_Neuroscience,37,2,Basic Plan of the Nervous System,EVOLUTION HIGHLIGHTS: GENERAL ORGANIZING PRINCIPLES,3873,t,f,f,t,912,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0037.jpg,passed
539,Fundamental_Neuroscience,38,2,Basic Plan of the Nervous System,EVOLUTION HIGHLIGHTS: GENERAL ORGANIZING PRINCIPLES,3570,t,f,f,t,134,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0038.jpg,passed
472,Dayan_Abbott,416,10,Representational Learning,Fourier Transforms,2310,f,t,f,f,3,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0416.jpg,passed
854,Fundamental_Neuroscience,353,15,Cellular Determination,SENSORY NEURONS OF THE PERIPHERAL NERVOUS SYSTEM,716,t,f,f,f,1,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0353.jpg,passed
855,Fundamental_Neuroscience,354,15,Cellular Determination,SENSORY NEURONS OF THE PERIPHERAL NERVOUS SYSTEM,6102,f,f,f,t,2,0,text,,passed
473,Dayan_Abbott,417,10,Representational Learning,Fourier Transforms,1759,f,t,f,f,7,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0417.jpg,passed
474,Dayan_Abbott,418,10,Representational Learning,Fourier Transforms,2377,f,t,f,f,4,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0418.jpg,passed
541,Fundamental_Neuroscience,40,2,Basic Plan of the Nervous System,EVOLUTION HIGHLIGHTS: GENERAL ORGANIZING PRINCIPLES,2791,t,f,f,t,63,2,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0040.jpg,passed
475,Dayan_Abbott,419,10,Representational Learning,Fourier Transforms,1812,f,t,f,f,5,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0419.jpg,passed
476,Dayan_Abbott,420,10,Representational Learning,Fourier Transforms,2909,f,t,f,f,3,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0420.jpg,passed
477,Dayan_Abbott,421,10,Representational Learning,Fourier Transforms,1818,f,t,f,f,5,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0421.jpg,passed
478,Dayan_Abbott,422,10,Representational Learning,Fourier Transforms,2079,f,t,f,t,13,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0422.jpg,passed
856,Fundamental_Neuroscience,355,15,Cellular Determination,SENSORY NEURONS OF THE PERIPHERAL NERVOUS SYSTEM,6519,f,f,f,t,2,0,text,,passed
857,Fundamental_Neuroscience,356,15,Cellular Determination,SENSORY NEURONS OF THE PERIPHERAL NERVOUS SYSTEM,87,t,f,f,f,1,1,figure,/home/claude/bri610-tutor/data/textbook_images/FN/p0356.jpg,passed
479,Dayan_Abbott,423,10,Representational Learning,Fourier Transforms,1693,f,t,f,t,10,0,equation,/home/claude/bri610-tutor/data/textbook_images/DA/p0423.jpg,passed
480,Dayan_Abbott,424,10,Representational Learning,Fourier Transforms,2265,t,t,f,f,43,0,mixed,/home/claude/bri610-tutor/data/textbook_images/DA/p0424.jpg,passed
544,Fundamental_Neuroscience,43,2,Basic Plan of the Nervous System,DEVELOPMENT REVEALS BASIC VERTEBRATE PARTS,4475,f,f,f,t,4,0,text,,passed
481,Dayan_Abbott,425,10,Representational Learning,Fourier Transforms,1913,t,t,f,f,86,0,mixed,/home/claude/bri610-tutor/data/textbook_images/DA/p0425.jpg,passed
858,Fundamental_Neuroscience,357,15,Cellular Determination,THE RETINA: A COLLABORATION OF INTRINSIC AND EXTRINSIC CUES,5514,f,f,f,t,2,0,text,,passed
859,Fundamental_Neuroscience,358,15,Cellular Determination,THE RETINA: A COLLABORATION OF INTRINSIC AND EXTRINSIC CUES,3462,t,f,f,t,1,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0358.jpg,passed
860,Fundamental_Neuroscience,359,15,Cellular Determination,THE RETINA: A COLLABORATION OF INTRINSIC AND EXTRINSIC CUES,5894,f,f,f,t,1,0,text,,passed
861,Fundamental_Neuroscience,360,15,Cellular Determination,THE RETINA: A COLLABORATION OF INTRINSIC AND EXTRINSIC CUES,3212,t,f,f,t,1,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0360.jpg,passed
862,Fundamental_Neuroscience,361,15,Cellular Determination,THE RETINA: A COLLABORATION OF INTRINSIC AND EXTRINSIC CUES,3121,t,f,f,t,1,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0361.jpg,passed
963,Fundamental_Neuroscience,462,19,Programmed Cell Death and Neurotrophic Factors,THE ORIGINS OF PROGRAMMED CELL DEATH AND ITS WIDESPREAD OCCURRENCE IN THE DEVELOPING NERVOUS SYSTEM,2475,t,f,f,t,1,2,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0462.jpg,passed
